study_ID,Study,island_code,number_of_islands,n_island_cat,island_name,island_area_ha,island_area_source,elevation_m_asl,elevation_source,elevation_category,Taxa,Type_of_island,island_type,dataset_coord_lat_long,island_coord,island_coord_richtext,island_lat,island_lon,sampling_effort,sampling_effort_unit
Schrader_2019,Schrader_2019_data,GB34,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'55.537""S, 130°34'6.787""E","0°30'55.537""S, 130°34'6.787""E",-0.5154269444,130.5685519,1,number of transects
Schrader_2019,Schrader_2019_data,GB35,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'54.959""S, 130°34'7.41""E","0°30'54.959""S, 130°34'7.41""E",-0.5152663889,130.568725,1,number of transects
Schrader_2019,Schrader_2019_data,GB36,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'47.294""S, 130°33'34.803""E","0°30'47.294""S, 130°33'34.803""E",-0.5131372222,130.5596675,1,number of transects
Schrader_2019,Schrader_2019_data,GB37,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'47.557""S, 130°33'28.821""E","0°30'47.557""S, 130°33'28.821""E",-0.5132102778,130.5580058,1,number of transects
Schrader_2019,Schrader_2019_data,GB38,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'6.28""S, 130°34'7.208""E","0°31'6.28""S, 130°34'7.208""E",-0.5184111111,130.5686689,1,number of transects
Schrader_2019,Schrader_2019_data,GB39,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'6.345""S, 130°34'7.093""E","0°31'6.345""S, 130°34'7.093""E",-0.5184291667,130.5686369,1,number of transects
Schrader_2019,Schrader_2019_data,GB4,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'4.363""S, 130°34'6.641""E","0°31'4.363""S, 130°34'6.641""E",-0.5178786111,130.5685114,1,number of transects
Schrader_2019,Schrader_2019_data,GB40,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'6.537""S, 130°34'6.966""E","0°31'6.537""S, 130°34'6.966""E",-0.5184825,130.5686017,1,number of transects
Schrader_2019,Schrader_2019_data,GB41,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'4.431""S, 130°34'7.252""E","0°31'4.431""S, 130°34'7.252""E",-0.5178975,130.5686811,1,number of transects
Schrader_2019,Schrader_2019_data,GB42,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'4.02""S, 130°34'7.829""E","0°31'4.02""S, 130°34'7.829""E",-0.5177833333,130.5688414,1,number of transects
Schrader_2019,Schrader_2019_data,GB43,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'6.067""S, 130°34'10.58""E","0°31'6.067""S, 130°34'10.58""E",-0.5183519444,130.5696056,1,number of transects
Schrader_2019,Schrader_2019_data,GB44,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'46.95""S, 130°33'36.627""E","0°30'46.95""S, 130°33'36.627""E",-0.5130416667,130.5601742,1,number of transects
Schrader_2019,Schrader_2019_data,GB45,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'45.971""S, 130°35'15.361""E","0°30'45.971""S, 130°35'15.361""E",-0.5127697222,130.5876003,1,number of transects
Schrader_2019,Schrader_2019_data,GB46,40,Above 38,,0.01,Schrader_2019,,,,Plants,True island,True island,,"0°31'0.022""S, 130°34'20.991""E","0°31'0.022""S, 130°34'20.991""E",-0.5166727778,130.5724975,1,number of transects
Schrader_2019,Schrader_2019_data,GB47,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'0.302""S, 130°34'20.828""E","0°31'0.302""S, 130°34'20.828""E",-0.5167505556,130.5724522,1,number of transects
Schrader_2019,Schrader_2019_data,GB48,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'2.795""S, 130°34'28.425""E","0°31'2.795""S, 130°34'28.425""E",-0.5174430556,130.5745625,1,number of transects
Schrader_2019,Schrader_2019_data,GB49,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'2.949""S, 130°34'28.094""E","0°31'2.949""S, 130°34'28.094""E",-0.5174858333,130.5744706,1,number of transects
Schrader_2019,Schrader_2019_data,GB5,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'2.308""S, 130°34'10.814""E","0°31'2.308""S, 130°34'10.814""E",-0.5173077778,130.5696706,1,number of transects
Schrader_2019,Schrader_2019_data,GB50,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'7.12""S, 130°34'45.708""E","0°31'7.12""S, 130°34'45.708""E",-0.5186444444,130.5793633,1,number of transects
Schrader_2019,Schrader_2019_data,GB51,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'9.299""S, 130°34'45.413""E","0°31'9.299""S, 130°34'45.413""E",-0.5192497222,130.5792814,1,number of transects
Schrader_2019,Schrader_2019_data,GB52,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'19.832""S, 130°34'51.319""E","0°31'19.832""S, 130°34'51.319""E",-0.5221755556,130.5809219,1,number of transects
Schrader_2019,Schrader_2019_data,GB53,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'19.918""S, 130°34'51.217""E","0°31'19.918""S, 130°34'51.217""E",-0.5221994444,130.5808936,1,number of transects
Schrader_2019,Schrader_2019_data,GB54,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'19.849""S, 130°34'51.404""E","0°31'19.849""S, 130°34'51.404""E",-0.5221802778,130.5809456,1,number of transects
Schrader_2019,Schrader_2019_data,GB55,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'3.507""S, 130°35'4.526""E","0°31'3.507""S, 130°35'4.526""E",-0.5176408333,130.5845906,1,number of transects
Schrader_2019,Schrader_2019_data,GB56,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'3.081""S, 130°35'3.783""E","0°31'3.081""S, 130°35'3.783""E",-0.5175225,130.5843842,1,number of transects
Schrader_2019,Schrader_2019_data,GB57,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'59.367""S, 130°35'2.06""E","0°30'59.367""S, 130°35'2.06""E",-0.5164908333,130.5839056,1,number of transects
Schrader_2019,Schrader_2019_data,GB58,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°30'59.581""S, 130°35'2.336""E","0°30'59.581""S, 130°35'2.336""E",-0.5165502778,130.5839822,1,number of transects
Schrader_2019,Schrader_2019_data,GB59,40,Above 38,,0.26,Schrader_2019,,,,Plants,True island,True island,,"0°30'58.346""S, 130°34'59.79""E","0°30'58.346""S, 130°34'59.79""E",-0.5162072222,130.583275,4,number of transects
Schrader_2019,Schrader_2019_data,GB6,40,Above 38,,0.03,Schrader_2019,,,,Plants,True island,True island,,"0°30'55.021""S, 130°34'7.001""E","0°30'55.021""S, 130°34'7.001""E",-0.5152836111,130.5686114,1,number of transects
Schrader_2019,Schrader_2019_data,GB60,40,Above 38,,0.00,Schrader_2019,,,,Plants,True island,True island,,"0°31'2.615""S, 130°34'11.493""E","0°31'2.615""S, 130°34'11.493""E",-0.5173930556,130.5698592,1,number of transects
Schrader_2019,Schrader_2019_data,GB7,40,Above 38,,0.16,Schrader_2019,,,,Plants,True island,True island,,"0°30'54.074""S, 130°34'10.684""E","0°30'54.074""S, 130°34'10.684""E",-0.5150205556,130.5696344,4,number of transects
Schrader_2019,Schrader_2019_data,GB8,40,Above 38,,0.13,Schrader_2019,,,,Plants,True island,True island,,"0°30'59.87""S, 130°34'20.533""E","0°30'59.87""S, 130°34'20.533""E",-0.5166305556,130.5723703,4,number of transects
Schrader_2019,Schrader_2019_data,GB9,40,Above 38,,0.17,Schrader_2019,,,,Plants,True island,True island,,"0°30'52.021""S, 130°34'12.378""E","0°30'52.021""S, 130°34'12.378""E",-0.5144502778,130.570105,4,number of transects
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Alexandria,10,10 to 15,Alexandria,360.00,Surendran_Vasudevan_2015,29,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.577N, 92.61E",,11.577,92.61,9,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Boat Island,10,10 to 15,Boat,280.00,Surendran_Vasudevan_2015,1.5,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"12.229N, 92.809E",,12.229,92.809,2,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Chester Island,10,10 to 15,Chester,9.00,Surendran_Vasudevan_2015,7,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.583N, 92.578E",,11.583,92.578,1,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Grub,10,10 to 15,Grub,3.00,Surendran_Vasudevan_2015,NA,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.589N, 92.594E",,11.589,92.594,2,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Havelock,10,10 to 15,Havelock,11393.00,Surendran_Vasudevan_2015,45,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.976N, 92.993E",,11.976,92.993,10,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Hobday Island,10,10 to 15,Hobday,360.00,Surendran_Vasudevan_2015,44.5,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.976N, 92.993E",,11.976,92.993,3,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Little Andaman,10,10 to 15,Little Andaman,73439.00,Surendran_Vasudevan_2015,61,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"10.695N, 92.489E",,10.695,92.489,24,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Long Island,10,10 to 15,Long Island,1790.00,Surendran_Vasudevan_2015,49.5,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"12.398N, 92.936E",,12.398,92.936,24,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Neil Island,10,10 to 15,Neil,1890.00,Surendran_Vasudevan_2015,18,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"12.277N, 93.026E",,12.277,93.026,17,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,North Andaman,10,10 to 15,North Andaman,137599.00,Surendran_Vasudevan_2015,52,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"13.24N, 92.915E",,13.24,92.915,9,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Redskin,10,10 to 15,Redskin,330.00,Surendran_Vasudevan_2015,38.33333333,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.552N, 92.592E",,11.552,92.592,9,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Rutland,10,10 to 15,Rutland,13717.00,Surendran_Vasudevan_2015,112.2,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.421N, 92.642E",,11.421,92.642,36,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Snob Island,10,10 to 15,Snob,22.00,Surendran_Vasudevan_2015,33,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.566N, 92.574E",,11.566,92.574,1,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,South Andaman,10,10 to 15,South Andaman,135082.00,Surendran_Vasudevan_2015,131.25,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.816N, 92.635E",,11.816,92.635,40,total number of quadrats
Surendran_Vasudevan_2015_frogs,Surendran_Vasudevan_2015_frogs_data,Tarmugli,10,10 to 15,Tarmugli,1150.00,Surendran_Vasudevan_2015,29,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.576N, 92.547E",,11.576,92.547,13,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Alexandria,14,10 to 15,Alexandria,360.00,Surendran_Vasudevan_2015,29,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.577N, 92.61E",,11.577,92.61,9,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Boat Island,14,10 to 15,Boat,280.00,Surendran_Vasudevan_2015,1.5,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"12.229N, 92.809E",,12.229,92.809,2,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Chester Island,14,10 to 15,Chester,9.00,Surendran_Vasudevan_2015,7,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.583N, 92.578E",,11.583,92.578,1,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Grub,14,10 to 15,Grub,3.00,Surendran_Vasudevan_2015,NA,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.589N, 92.594E",,11.589,92.594,2,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Havelock,14,10 to 15,Havelock,11393.00,Surendran_Vasudevan_2015,45,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.976N, 92.993E",,11.976,92.993,10,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Hobday Island,14,10 to 15,Hobday,360.00,Surendran_Vasudevan_2015,44.5,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.976N, 92.993E",,11.976,92.993,3,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Little Andaman,14,10 to 15,Little Andaman,73439.00,Surendran_Vasudevan_2015,61,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"10.695N, 92.489E",,10.695,92.489,24,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Long Island,14,10 to 15,Long Island,1790.00,Surendran_Vasudevan_2015,49.5,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"12.398N, 92.936E",,12.398,92.936,24,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Neil Island,14,10 to 15,Neil,1890.00,Surendran_Vasudevan_2015,18,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"12.277N, 93.026E",,12.277,93.026,17,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,North Andaman,14,10 to 15,North Andaman,137599.00,Surendran_Vasudevan_2015,52,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"13.24N, 92.915E",,13.24,92.915,9,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Redskin,14,10 to 15,Redskin,330.00,Surendran_Vasudevan_2015,38.33333333,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.552N, 92.592E",,11.552,92.592,9,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Rutland,14,10 to 15,Rutland,13717.00,Surendran_Vasudevan_2015,112.2,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.421N, 92.642E",,11.421,92.642,36,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Snob Island,14,10 to 15,Snob,22.00,Surendran_Vasudevan_2015,33,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.566N, 92.574E",,11.566,92.574,1,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,South Andaman,14,10 to 15,South Andaman,135082.00,Surendran_Vasudevan_2015,131.25,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.816N, 92.635E",,11.816,92.635,40,total number of quadrats
Surendran_Vasudevan_2015_lizards,Surendran_Vasudevan_2015_lizards_data,Tarmugli,14,10 to 15,Tarmugli,1150.00,Surendran_Vasudevan_2015,29,Surendran_Vasudevan_2015,mean sampling site elevation,Herpetofauna,True island,True island,,"11.576N, 92.547E",,11.576,92.547,13,total number of quadrats
Theurkauf_2017,Theurkauf_2017_data, Lifou,3,3 to 9, Lifou,114000.00,Theurkauf_2017,104,Wikipedia,maximum elevation,Birds,True island,True island,,"20°59'18.6""S 167°12'26.5""E","20°59'18.6""S 167°12'26.5""E",-20.9885,167.2073611,0.333,point per km2
Theurkauf_2017,Theurkauf_2017_data,Grande Terre,3,3 to 9,Grande Terre,1666400.00,wikipedia,1628,Wikipedia,maximum elevation,Birds,True island,True island,,"21°07'17.6""S 165°16'43.8""E","21°07'17.6""S 165°16'43.8""E",-21.12155556,165.2788333,0.25,point per km2
Theurkauf_2017,Theurkauf_2017_data,Ile des pins,3,3 to 9,Île des Pins,1500.00,Theurkauf_2017,282,Wikipedia,maximum elevation,Birds,True island,True island,,"22°36'19.7""S 167°28'05.0""E","22°36'19.7""S 167°28'05.0""E",-22.60547222,167.4680556,0.5,point per km2
Usher_1986,Usher_1986_data,Ardley Island,4,3 to 9,Ardley Island,113.00,confirmed with Google Earth,,,,Invertebrates,True island,True island,,"-62.212449N, -58.931903E","-62.212449N, -58.931903E",-62.212449,-58.931903,,
Usher_1986,Usher_1986_data,Darboux Island,4,3 to 9,Darboux Island,147,Wikipedia (Cebuano version),270,Wikipedia,maximum elevation,Invertebrates,True island,True island,,"67° 52' S, 68° 43' W","67° 52' S, 68° 43' W",-67,-68,,
Usher_1986,Usher_1986_data,Green Island,4,3 to 9,Green Island,20.00,Wikipedia,83,Wikipedia,maximum elevation,Invertebrates,True island,True island,,"65°24' S, 64°13' W","65°24' S, 64°13' W",-65.4,-64.21666667,,
Usher_1986,Usher_1986_data,Lynch Island,4,3 to 9,Lynch Island,10.00,Management Plan for Antarctic Specially Protected Area No. 110: Measure 1. Antarctic Treaty Secretariat. 2000,57,Management Plan for Antarctic Specially Protected Area No. 110: Measure 1. Antarctic Treaty Secretariat. 2000,,Invertebrates,True island,True island,,"60° 39'10"" S, 45° 36'25"" W","60° 39'10"" S, 45° 36'25"" W",-60.65277778,-45.60694444,,
Waqasakiti_2018,Waqasakiti_2018_data,Gait,10,10 to 15,Gau,13610.00,,738.00,,,Beetles,True island,True island,,"-179.275E, -17.980N","179.275, -17.980",17.98,-179.275,1,site per island
Waqasakiti_2018,Waqasakiti_2018_data,Kad,10,10 to 15,Kadavu,41100.00,,805.00,,,Beetles,True island,True island,,"-178.121E, -19.078N","178.121, -19.078",19.078,-178.121,3,site per island
Waqasakiti_2018,Waqasakiti_2018_data,Kor,10,10 to 15,Koro,10530.00,,,,,Beetles,True island,True island,,"-179.387E, -17.376N","179.387, -17.376",17.376,-179.387,2,site per island
Waqasakiti_2018,Waqasakiti_2018_data,Lak,10,10 to 15,Lakeba,5950.00,,219.00,,,Beetles,True island,True island,,"-178.857E, -18.229N","-178.857, -18.229",18.229,-178.857,1,site per island
Waqasakiti_2018,Waqasakiti_2018_data,Moa,10,10 to 15,Moala,6500.00,,468.00,,,Beetles,True island,True island,,"-179.857E, -18.229N","179.857, -18.229",18.229,-179.857,1,site per island
Waqasakiti_2018,Waqasakiti_2018_data,Ova,10,10 to 15,Ovalau,10640.00,,625.00,,,Beetles,True island,True island,,"-178.762E, -17.644N","178.762, -17.644",17.644,-178.762,1,site per island
Waqasakiti_2018,Waqasakiti_2018_data,Tav,10,10 to 15,Taveuni,43400.00,,1241 ,,,Beetles,True island,True island,,"-179.890E, -15.855N","-179.890, -15.855",15.855,-179.89,2,site per island
Waqasakiti_2018,Waqasakiti_2018_data,VaL,10,10 to 15,Vanua Levu,558700.00,,1111.00,,,Beetles,True island,True island,,"-179.018E, -15.533N","179.018, -15.533",15.533,-179.018,3,site per island
Waqasakiti_2018,Waqasakiti_2018_data,Vat,10,10 to 15,Vatoa,445.00,,50.00,,,Beetles,True island,True island,,"-178.240E, -19.823N","-178.240, -19.823",19.823,-178.24,1,site per island
Waqasakiti_2018,Waqasakiti_2018_data,ViL,10,10 to 15,Viti Levu,1038800.00,,1324.00,,,Beetles,True island,True island,,"-177.676E, -17.744N","177.676 E, -17.744 S",17.744,-177.676,3,site per island
Werden_2012,Werden_2012_data,Aubrey Island,9,3 to 9,AI,6.80,,82,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44.296420N, -76.1933198E","44.296420N, -76.1933198E",44.29642,-76.1933198,968,trap days
Werden_2012,Werden_2012_data,Camelot Island,9,3 to 9,CI,9.40,,87,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44.301517N, -76.11115E","44.301517N, -76.11115E",44.301517,-76.11115,968,trap days
Werden_2012,Werden_2012_data,Endymion Island,9,3 to 9,EI,5.70,,83,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44.302827N, -76.098184E","44.302827N, -76.098184E",44.302827,-76.098184,968,trap days
Werden_2012,Werden_2012_data,Grenadier Island,9,3 to 9,GI,406.60,,112,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44°24'28""N 75°52'21""W",44°24′28″N 75°52′21″W,44.40777778,-75.8725,968,trap days
Werden_2012,Werden_2012_data,Hill Island,9,3 to 9,HI,531.00,,120,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,44.3533°N 75.9608°W,44.3533°N 75.9608°W,44.3533,-75.9608,968,trap days
Werden_2012,Werden_2012_data,Lindsay Island,9,3 to 9,LI,14.40,,91,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44.305707N, -76.178957E","44.305707N, -76.178957E",44.305707,-76.178957,968,trap days
Werden_2012,Werden_2012_data,McDonald Island,9,3 to 9,MD,15.10,,86,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44.314332N, -76.170112E","44.314332N, -76.170112E",44.314332,-76.170112,968,trap days
Werden_2012,Werden_2012_data,Mermaid Island,9,3 to 9,MI,1.70,confirmed with Google Earth,83,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44.294610N, -76.188433E","44.294610N, -76.188433E",44.29461,-76.188433,800,trap days
Werden_2012,Werden_2012_data,Thwartway Island,9,3 to 9,TI,40.00,,97,Google Earth,maximum elevation,Mammals,Barrier island,Barrier island,,"44.293754N, -76.150156E","44.293754N, -76.150156E",44.293754,-76.150156,968,trap days
Werner_Zalewski_2006,Werner_Zalewski_2006_data,1pog,15,10 to 15,Poganackie Kępy I,0.01,Werner_Zalewski_2006,NA,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 6'35.79""N,  21°44'34.43""E"," 54° 6'35.79""N,  21°44'34.43""E",54.10994167,21.74289722,2,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,2pog,15,10 to 15,Poganackie Kępy II,0.90,Werner_Zalewski_2006,118,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 6'31.16""N,  21°44'33.35""E"," 54° 6'31.16""N,  21°44'33.35""E",54.10865556,21.74259722,3,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,3pog,15,10 to 15,Poganackie Kępy III,2.10,Werner_Zalewski_2006,118,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 6'30.36""N,  21°44'22.79""E"," 54° 6'30.36""N,  21°44'22.79""E",54.10843333,21.73966389,6,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,dab,15,10 to 15,Dębowa Górka,6.84,Werner_Zalewski_2006,131,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 3'56.27""N,  21°42'46.79""E"," 54° 3'56.27""N,  21°42'46.79""E",54.06563056,21.71299722,9,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,gil,15,10 to 15,Gilma,9.90,Werner_Zalewski_2006,134,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 4'48.88""N,  21°36'2.35""E"," 54° 4'48.88""N,  21°36'2.35""E",54.08024444,21.60065278,15,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,hel,15,10 to 15,Wyspa Helena,0.92,Werner_Zalewski_2006,NA,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 5'10.05""N,  21°37'49.21""E"," 54° 5'10.05""N,  21°37'49.21""E",54.086125,21.63033611,6,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,kor,15,10 to 15,Wyspa Kormoranów,2.30,Werner_Zalewski_2006,120,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 6'4.05""N,  21°37'24.86""E"," 54° 6'4.05""N,  21°37'24.86""E",54.101125,21.62357222,9,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,lip,15,10 to 15,Lipka,4.19,Werner_Zalewski_2006,118,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 5'42.08""N,  21°36'3.02""E"," 54° 5'42.08""N,  21°36'3.02""E",54.09502222,21.60083889,9,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,mil,15,10 to 15,Mala Ilma,0.20,Werner_Zalewski_2006,NA,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 7'1.20""N,  21°40'7.50""E"," 54° 7'1.20""N,  21°40'7.50""E",54.117,21.66875,3,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,muszla,15,10 to 15,,1.05,Werner_Zalewski_2006,,,,Beetles,lake island,lake island,," 54° 3'34.63""N,  21°41'13.66""E"," 54° 3'34.63""N,  21°41'13.66""E",54.05961944,21.68712778,,
Werner_Zalewski_2006,Werner_Zalewski_2006_data,olchowa,15,10 to 15,,1.75,Werner_Zalewski_2006,,,,Beetles,lake island,lake island,," 54° 3'39.00""N,  21°41'28.13""E"," 54° 3'39.00""N,  21°41'28.13""E",54.06083333,21.69114722,,
Werner_Zalewski_2006,Werner_Zalewski_2006_data,sos,15,10 to 15,Sosnowy Ostrów,20.09,Werner_Zalewski_2006,130,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 2'58.15""N,  21°42'14.35""E"," 54° 2'58.15""N,  21°42'14.35""E",54.04948611,21.70398611,21,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,swi,15,10 to 15,Switalowy Ostrów,2.08,Werner_Zalewski_2006,NA,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 2'46.05""N,  21°41'37.12""E"," 54° 2'46.05""N,  21°41'37.12""E",54.046125,21.69364444,3,trap per island
Werner_Zalewski_2006,Werner_Zalewski_2006_data,ter,15,10 to 15,Terra Dobia,0.03,Werner_Zalewski_2006,NA,Google Earth,maximum elevation,Beetles,lake island,lake island,," 54° 5'35.23""N,  21°37'59.68""E"," 54° 5'35.23""N,  21°37'59.68""E",54.09311944,21.63324444,2,trap per island
